# Constructed from biom file
#OTU ID	SRR9207262	SRR9207263	SRR9207264	SRR9207265	SRR9207266	SRR9207267	SRR9207268	SRR9207269	SRR9207270	SRR9207271	SRR9207272	SRR9207273	SRR9207274	SRR9207275	SRR9207276	SRR9207277	SRR9207278	SRR9207279	SRR9207280	SRR9207281	SRR9207282	SRR9207283	SRR9207284	SRR9207285	SRR9207286	SRR9207287	SRR9207288	SRR9207289	SRR9207290	SRR9207291	SRR9207292	SRR9207293	SRR9207294	SRR9207295	SRR9207296	SRR9207297	SRR9207298	SRR9207299	SRR9207300	SRR9207301	SRR9207302	SRR9207303	SRR9207304	SRR9207305	SRR9207306	SRR9207307	SRR9207308	SRR9207309
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella	0.0	0.00025684198510316484	0.0	0.0020261978824805227	0.0	0.0	0.0008276019519990867	0.0	0.0	0.0	0.00014268999172398049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025684198510316484	0.00028537998344796097	0.00045660797351673753	5.707599668959219e-05	5.707599668959219e-05	0.0	0.0	0.0	0.0006849119602751064	0.00025684198510316484	0.0004851459718615336	0.0	0.00031391798179275705	0.0	0.0	0.0	0.00022830398675836877	0.0	0.00028537998344796097	0.00045660797351673753	0.0	0.0001712279900687766	0.0	5.707599668959219e-05	0.0	0.00011415199337918438	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus	0.0	0.0	0.0	0.0	0.00037099397848234925	0.00039953197682714533	0.0	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0003424559801375532	0.0	0.0	0.0	0.0	0.0	0.0003424559801375532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005422219685511259	0.0001712279900687766	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enteroscipio	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter	0.0	0.0	0.0	0.0005707599668959219	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0	2.8537998344796096e-05	0.0	0.0	0.00011415199337918438	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0005422219685511259	0.00028537998344796097	0.00014268999172398049	0.0	0.0	0.0	0.00037099397848234925	0.0	0.0	0.00028537998344796097	0.0	0.0	0.0	0.0	0.0	0.0	0.00028537998344796097	0.0	0.0	2.8537998344796096e-05	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011415199337918438	0.0005136839702063297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0013127479238606203	0.0	0.0005136839702063297	0.004337775748409007	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0	0.0	0.00031391798179275705	8.56139950343883e-05	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia	0.0003424559801375532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011415199337918438	0.0	0.0	0.0	0.00025684198510316484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__nan	0.0004851459718615336	0.0	0.00042806997517194146	0.003538711794754716	0.0	8.56139950343883e-05	0.00019976598841357266	0.0027681858394452215	0.001198595930481436	0.00019976598841357266	0.0	0.00042806997517194146	0.0003424559801375532	0.0	0.0005707599668959219	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.00031391798179275705	0.0	0.00042806997517194146	0.0	0.000599297965240718	0.0011129819354470478	0.0005136839702063297	0.001483975913929397	0.00028537998344796097	0.0003424559801375532	0.00037099397848234925	0.0013412859222054164	0.0	0.00014268999172398049	0.0	0.0001712279900687766	0.0008561399503438829	0.00117005793213664	0.0	0.0	0.0021403498758597074	0.0	0.0	0.0030535658228931823	8.56139950343883e-05	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__nan;g__nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003424559801375532	0.00039953197682714533	0.00011415199337918438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007134499586199024	0.0	5.707599668959219e-05	0.00898946947861077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.3255329471190891	0.27210981421763075	0.2736508661282498	0.2893182272195428	0.062384064381724266	0.15336320310493423	0.1811877514911104	0.08424417111383807	0.28603635740989125	0.36679889272566424	0.34776404782968523	0.3289575069204646	0.10921491966553466	0.031762792157758055	0.2815558916697583	0.35330041950857566	0.6809737165035245	0.30227447846808025	0.5700750549356468	0.40232870066493537	0.2786164778402443	0.5564053537284895	0.20062212836391655	0.07805142547301733	0.25855426500385265	0.12699409263434264	0.25644245312633773	0.3194543534716475	0.15912787877058304	0.47187580263120343	0.5648811392368939	0.7649895836306041	0.14137724380011987	0.4011586427327987	0.5496703861191176	0.5362575268970634	0.3300419508575668	0.38420707171598983	0.2667446705288091	0.6510373562398334	0.3572672012785023	0.5426500385262978	0.19337347678433833	0.20635826603122057	0.3485060357866499	0.3339231186324591	0.24588339373876317	0.3002482805855997
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	0.009132159470334751	0.0	0.019120458891013385	0.021232270768528294	0.004965611711994521	0.0	0.0	0.0	0.012071573299848749	0.0	0.0	0.0	0.0019120458891013384	0.0010844439371022517	0.01067321138095374	0.00921777346536914	0.000884677948688679	0.0	0.0	0.0	0.0	0.0	0.025741274507006077	0.003310407807996347	0.013840929197226107	0.008304557518335663	0.0	0.0	0.0	0.017779172968807967	0.0	0.0	0.00014268999172398049	0.009731457435575469	0.0	0.009103621471989955	0.005165377700408093	0.0	0.0	0.0	0.0	0.0	0.010787363374332923	0.0	0.0	0.0	0.0	0.014725607145914785
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter	0.00028537998344796097	0.0	0.002682571844410833	0.0	0.000599297965240718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022830398675836877	0.0	0.0	0.0	0.0	0.0	0.00416654775834023	0.0	0.0	0.0	0.0027681858394452215	0.0013412859222054164	0.0019691218857909305	0.00045660797351673753	0.0	0.0	0.0	0.0006278359635855141	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000884677948688679	0.0	0.0	0.0	0.0	0.0009702919437230672
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011415199337918438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__M2PB4-65 termite group;g__nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008076253531577295	0.0019120458891013384	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004765845723580948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	0.006278359635855141	0.011158357352815274	0.003852629776547473	0.0	0.0021403498758597074	0.0	0.003538711794754716	0.002682571844410833	0.005450757683856055	0.0	0.0	0.0	0.0027967238377900176	0.0022259638708940956	0.0019120458891013384	0.005679061670614423	0.0011415199337918439	2.8537998344796096e-05	0.00482292172027054	0.00299648982620359	8.56139950343883e-05	0.0	0.003909705773237065	0.0015695899089637852	0.0020261978824805227	0.0025969578493764446	0.002425729859307668	0.0018549698924117462	0.003938243771581861	0.004280699751719415	0.0	0.0	0.004737307725236152	0.0027967238377900176	0.005165377700408093	0.00234011586427328	0.0026540338460660368	0.0	0.0020261978824805227	0.0	0.0	0.010102451414057818	0.0028537998344796097	0.0022259638708940956	0.0	0.0	0.0	0.0033389458063411434
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	0.0028537998344796097	0.009160697468679547	0.002882337832824406	0.025484432521902915	0.0007705259553094946	0.0016837419023429698	0.0033960218030307356	0.002910875831169202	0.0	0.0025113438543420564	0.0024542678576524642	0.003595787791444308	0.007248651579578208	0.000884677948688679	0.0	0.0	0.001198595930481436	0.0	0.0007990639536542907	0.0012271339288262321	0.0	0.0	0.0018549698924117462	0.0017122799006877658	0.0020261978824805227	0.006820581604406267	0.0009417539453782711	0.0006849119602751064	0.0008276019519990867	0.001512513912274193	0.005222453697097685	0.004794383721925744	0.0019691218857909305	0.0016266659056533774	0.00039953197682714533	0.001512513912274193	0.0025969578493764446	0.0005422219685511259	0.001797893895722154	0.0	0.000884677948688679	0.0009702919437230672	0.003595787791444308	0.00042806997517194146	0.004708769726891356	0.0	0.0	0.0033389458063411434
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Sanguibacteroides	0.00025684198510316484	0.0	0.0005707599668959219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019976598841357266	0.0	0.0	0.0	0.0	0.0	0.00042806997517194146	0.0	8.56139950343883e-05	8.56139950343883e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8537998344796096e-05	0.0	0.0	0.0	0.0	0.00014268999172398049
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum	0.0009132159470334751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011129819354470478	0.001198595930481436	0.01666619103336092	0.0	0.0	0.0	0.0	0.0001712279900687766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003595787791444308
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010844439371022517	0.00025684198510316484	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042806997517194146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0003424559801375532	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09851317028623613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	0.0	0.0	0.0	0.0	0.012442567278331098	0.0	0.008960931480265975	0.0	0.0	0.0	2.8537998344796096e-05	0.0	0.0022830398675836878	0.0037670157815130846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012613795268399874	0.023543848634456778	0.0031677178162723666	0.0	0.0	0.0	0.0031391798179275705	0.0	0.0	0.0	0.0	0.0	0.025826888502040467	0.0	0.0	0.0	0.017722096972118375	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0	0.0	0.0	0.0	0.10636111983105505	0.0	0.0	0.2608943808681259	0.0	0.0	0.0	0.0	0.047287463257327134	0.016923033018464085	0.0	0.0	0.0	0.0	0.0	0.00019976598841357266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08039154133729061	0.0	0.0	0.0	0.0	0.0	0.045518107359949773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae NK3B31 group	0.0	0.0	0.0	0.0	0.011672041323021604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01740817899032562	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__nan	0.0	0.0	0.0	0.0	0.0	0.0672355241003396	0.0	0.0	0.0	0.0	0.0	0.0	0.01849262292742787	0.012528181273365486	0.0	0.0	0.0	8.56139950343883e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006563739619303102	0.0	0.0	0.020490282811563596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006221283639165549	0.0	0.0	0.0	0.0001712279900687766	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.05590593875745555	0.2338974344339488	0.08801118689535116	0.09406124254444793	0.02448560257983505	0.004851459718615336	0.021032504780114723	0.00416654775834023	0.011957421306469564	0.08972346679603893	0.04563225935332896	0.10467737792871208	0.012328415284951913	0.0025969578493764446	0.004994149710339317	0.010102451414057818	0.01960560486287492	0.03778430980851003	0.00011415199337918438	0.0005422219685511259	0.0065066636226135096	0.0314203361776205	0.05416512085842299	0.019348762877771753	0.08315972717673582	0.05719014868297138	0.020775662795011557	0.027111098427556293	0.02280186067749208	0.034159984018720925	0.03669986587140778	0.04255015553209098	0.01869238891584144	0.08661282497645616	0.00042806997517194146	0.02879484032989926	0.06512371222282469	0.005878827659027996	0.004337775748409007	0.014611455152535601	0.01712279900687766	0.044690505407950686	0.011757655318055992	0.053451670899803086	0.07956393938529152	0.05356582289318227	0.05279529693787278	0.049285123141462855
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae RC9 gut group	0.0	0.0	0.0	2.8537998344796096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014211923175708456	0.00468023172854656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007705259553094946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000599297965240718	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	0.013127479238606203	0.07417025769812505	0.018549698924117463	0.013412859222054166	0.011643503324676808	0.0009132159470334751	0.013983619188950087	0.013983619188950087	0.01329870722867498	0.030021974258725492	0.02893753032162324	0.05938757455552068	0.0336463000485146	0.03224793812961959	0.01586712707970663	0.02756770640107303	0.01840700893239348	0.022402328700664935	0.015210753117776319	0.013783853200536515	0.004423389743443395	0.0	0.02180303073542422	0.009588767443851488	0.006392511629234325	0.009988299420678633	0.0767957535458463	0.06403926828572244	0.06857681002254502	0.021945720727148198	0.0031106418195827744	0.0030535658228931823	0.031705716161068466	0.012813561256813447	0.011243971347849662	0.02331554464769841	0.015524671099569076	0.0013698239205502127	0.01030221740247139	0.0	0.011957421306469564	0.05476441882366371	0.015410519106189891	0.01920607288604777	0.033560686053480206	0.048115065209326215	0.02091835278673554	0.010387831397505778
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__nan;g__nan	0.012813561256813447	0.0	0.0013127479238606203	0.0	0.006877657601095859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015695899089637852	0.002311577865928484	0.0	0.0	0.01563882309294826	0.001797893895722154	0.0	0.0	0.0	0.0	0.0	0.010559059387574555	0.006421049627579121	0.007562569561370965	0.0	0.0	0.0	0.003881167774892269	0.0	0.0	0.005250991695442481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025684198510316484	0.0	0.0005136839702063297	0.0	0.0	0.00037099397848234925	0.0049085357153049285	0.022031334722182588
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8537998344796096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022830398675836877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
