# Constructed from biom file
#OTU ID	SRR9207262	SRR9207263	SRR9207264	SRR9207265	SRR9207266	SRR9207267	SRR9207268	SRR9207269	SRR9207270	SRR9207271	SRR9207272	SRR9207273	SRR9207274	SRR9207275	SRR9207276	SRR9207277	SRR9207278	SRR9207279	SRR9207280	SRR9207281	SRR9207282	SRR9207283	SRR9207284	SRR9207285	SRR9207286	SRR9207287	SRR9207288	SRR9207289	SRR9207290	SRR9207291	SRR9207292	SRR9207293	SRR9207294	SRR9207295	SRR9207296	SRR9207297	SRR9207298	SRR9207299	SRR9207300	SRR9207301	SRR9207302	SRR9207303	SRR9207304	SRR9207305	SRR9207306	SRR9207307	SRR9207308	SRR9207309
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__mucilaginosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	2.8537998344796096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019976598841357266	0.0	0.0	2.8537998344796096e-05	0.00019976598841357266	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8537998344796096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__parvulum	0.0	0.0	0.00014268999172398049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011415199337918438	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__aerofaciens	0.00022830398675836877	0.0	0.0007705259553094946	0.0	0.0037955537798578807	0.00716303758454382	0.0	0.016580577038326532	0.0057361376673040155	0.0008561399503438829	0.00028537998344796097	0.00031391798179275705	0.0032247938129619587	0.0030821038212379783	0.009759995433920265	0.013955081190605291	8.56139950343883e-05	0.0019691218857909305	0.0	0.0	0.017065723010188067	0.0	0.0	0.00031391798179275705	0.015667361091293058	0.03253331811306755	0.0	0.0	0.0012842099255158243	0.00019976598841357266	0.0	0.0	0.00037099397848234925	0.030307354242173453	0.0	0.03767015781513085	0.0076767215547501495	0.0	0.0008276019519990867	0.0	0.0	0.0018549698924117462	0.0021688878742045035	0.0	0.001483975913929397	0.0007990639536542907	0.0021403498758597074	0.00031391798179275705
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__nan	0.0	0.0	0.0005136839702063297	0.0	0.0	0.0008561399503438829	0.0	0.0	0.0009702919437230672	0.0	0.0	0.0	0.0	0.0	0.0016837419023429698	0.004765845723580948	0.0	0.0	0.0007419879569646985	0.000884677948688679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005422219685511259	0.0	0.0	0.0	0.0	0.0	0.0	0.0022259638708940956	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__tanakaei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022830398675836877	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales Incertae Sedis;g__Raoultibacter;s__massiliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.56139950343883e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__lenta	0.0	0.00019976598841357266	0.0	0.0020261978824805227	0.0	0.0	0.0008276019519990867	0.0	0.0	0.0	0.00014268999172398049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025684198510316484	0.00028537998344796097	0.00045660797351673753	5.707599668959219e-05	5.707599668959219e-05	0.0	0.0	0.0	0.0006849119602751064	0.00025684198510316484	0.0004851459718615336	0.0	0.00031391798179275705	0.0	0.0	0.0	0.00022830398675836877	0.0	0.00028537998344796097	0.00045660797351673753	0.0	0.0001712279900687766	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__nan	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011415199337918438	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__nan	0.0	0.0	0.0	0.0	0.00037099397848234925	0.00039953197682714533	0.0	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0003424559801375532	0.0	0.0	0.0	0.0	0.0	0.0003424559801375532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005422219685511259	0.0001712279900687766	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enteroscipio;s__rubneri	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__nan	0.0	0.0	0.0	0.00045660797351673753	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.00011415199337918438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0	0.0	0.0	0.00037099397848234925	0.0	0.0	0.00028537998344796097	0.0	0.0	0.0	0.0	0.0	0.0	0.00028537998344796097	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__urolithinfaciens	0.0	0.0	0.0	0.00011415199337918438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8537998344796096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0005422219685511259	0.00028537998344796097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8537998344796096e-05	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__anaerobia	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011415199337918438	0.0005136839702063297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05	0.0013127479238606203	0.0	0.0005136839702063297	0.004337775748409007	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0	0.0	0.00031391798179275705	8.56139950343883e-05	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__isoflavoniconvertens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011415199337918438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__piriformis	0.0003424559801375532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025684198510316484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.707599668959219e-05
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__nan;s__nan	0.0004851459718615336	0.0	0.00042806997517194146	0.003538711794754716	0.0	8.56139950343883e-05	0.00019976598841357266	0.0027681858394452215	0.001198595930481436	0.00019976598841357266	0.0	0.00042806997517194146	0.0003424559801375532	0.0	0.0005707599668959219	5.707599668959219e-05	0.0	0.0	0.0	0.0	0.00031391798179275705	0.0	0.00042806997517194146	0.0	0.000599297965240718	0.0011129819354470478	0.0005136839702063297	0.001483975913929397	0.00028537998344796097	0.0003424559801375532	0.00037099397848234925	0.0013412859222054164	0.0	0.00014268999172398049	0.0	0.0001712279900687766	0.0008561399503438829	0.00117005793213664	0.0	0.0	0.0021403498758597074	0.0	0.0	0.0030535658228931823	8.56139950343883e-05	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__nan;g__nan;s__nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003424559801375532	0.00039953197682714533	0.00011415199337918438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007134499586199024	0.0	5.707599668959219e-05	0.00898946947861077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__caccae	0.007905025541508518	0.0	0.02725378841928027	0.0	0.0026540338460660368	0.01044490739419537	0.006535201620958306	0.0007990639536542907	0.0	0.03450243999885848	0.007705259553094946	0.008475785508404441	0.019348762877771753	0.002682571844410833	0.0	0.0	0.0057361376673040155	0.010130989412402614	0.040894951628092806	0.027738934391141806	0.006620815615992694	0.0	0.003310407807996347	0.0010844439371022517	0.010216603407437002	0.0019120458891013384	0.0	0.0	0.0	0.046488399303672844	0.0	0.0	0.03247624211637796	0.022345252703975343	0.02636911047059159	0.0117005793213664	0.01278502325846865	0.0	0.012471105276675894	0.0	0.0	0.02565566051197169	0.0065066636226135096	0.029508290288519163	0.010987129362746498	0.017579406980394396	0.012385491281641505	0.014126309180674068
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__clarus	0.006677891612682287	0.008447247510059644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012585257270055078	0.0011129819354470478	0.0	0.0	0.01966268085956451	0.0	0.0	0.0	0.0	0.0	0.0	0.0006849119602751064	0.0045375417368225795	0.006135669644131161	0.0	0.0	0.0	0.017579406980394396	0.0	0.0	0.016266659056533773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012242801289917525
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__eggerthii	0.0	0.0	0.008475785508404441	0.0	0.0	0.0	0.0	0.0	0.0	0.007134499586199024	0.015610285094603464	0.003310407807996347	0.004223623755029822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010045375417368226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__finegoldii	0.0	0.0	0.008447247510059644	0.0	0.000884677948688679	0.005507833680545647	0.0	0.0012556719271710282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021688878742045035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035986415912787874	0.05696184469621301	0.0025969578493764446	0.0	0.0	0.0	0.0	0.02031905482149482	0.0005707599668959219	0.0	0.0	0.0	0.0006563739619303102	0.0	0.0015410519106189892	0.008047715533232499	0.006677891612682287	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__intestinalis	0.013498473217088554	0.0	0.0	0.0	0.0041094717616506375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001740817899032562	0.002425729859307668	0.0	0.0	0.05947318855055506	0.0	0.0	0.0	0.00039953197682714533	0.0	0.0	0.0	0.0	0.0	0.1557033189692075	0.14308952370080763	0.07933563539853315	0.0	0.0	0.0	0.0019691218857909305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008276019519990867	0.0	0.0	0.0	0.0	0.006221283639165549
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__massiliensis	0.05633400873262749	0.01937730087611655	0.0	0.0	0.003881167774892269	0.0	0.028252618361348136	0.005393681687166462	0.0	0.0	0.0	0.0	0.0005422219685511259	0.0	0.00011415199337918438	5.707599668959219e-05	0.07959247738363631	0.05094032704546103	0.0	0.00014268999172398049	0.04197939556519506	0.0	0.02382922861790474	0.0	0.0	0.0	0.0	0.0	0.00014268999172398049	0.0	0.14246168773722212	0.23033018464084928	0.0013127479238606203	0.039496589709197796	0.00022830398675836877	0.16038355069775406	0.046317171313604064	0.1497959533118347	0.036129105904511856	0.0	0.00014268999172398049	0.0	0.022430866699009733	0.0	0.1293342084986159	0.06703575811192602	0.02168887874204503	0.057418452669729746
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__nan	0.1702576981250535	0.10767386775491566	0.042407465540367	0.11946006107131646	0.03938243771581861	0.044091207442709966	0.07217259781398933	0.036157643902856654	0.04905681915470449	0.14320367569418682	0.16720413230216033	0.16771781627236665	0.042293313546987815	0.01483975913929397	0.07882195142832682	0.07807996347136212	0.45743557546873664	0.20376130818184413	0.28906138523443964	0.20236294626294912	0.023857766616249537	0.43323535287234954	0.08966639079934934	0.023715076624525554	0.11783339516566307	0.04977026911332439	0.06549470620130704	0.11047059159270568	0.0445478154162267	0.09408978054279273	0.20453183413715362	0.21394937359093633	0.0548214948203533	0.20119288833081247	0.2602094689078508	0.2814417396763791	0.21414913957934992	0.10011129819354471	0.05950172654889986	0.5516109700065638	0.28303986758368765	0.05827459262007363	0.05319482891469992	0.1499386433035587	0.16552039039981736	0.19183242487371935	0.1608686966696156	0.16860249422105533
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__nordii	0.0	0.0	0.00022830398675836877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033674838046859395	0.0	0.0	0.0	0.0	0.0	0.00117005793213664	0.0	0.0	0.0013983619188950088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037099397848234925	0.0	0.005764675665648812	0.0026540338460660368	0.0	0.0	0.0	0.0	0.008218943523301275	0.0021403498758597074	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus	0.0	0.0	0.0	0.0	0.0	0.0053080676921320735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007134499586199024	0.08818241488541993	0.0	0.0007419879569646985	0.0031677178162723666	0.0	0.0004851459718615336	0.0	0.0	0.0	0.0	0.0	0.0	0.0013698239205502127	0.0	0.004366313746753803	0.0	0.0	0.0	0.07171598984047259	0.0009702919437230672	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__plebeius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022459404697354527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001712279900687766	0.0	0.0	0.0	0.0	0.0	0.0001712279900687766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011928883308124768	0.0	0.0	0.14386004965611712	0.010701749379298535	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__rodentium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0665220741417197	0.03621471989954624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11004252161753375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__salyersiae	0.0	0.017151337005222454	0.0	0.0	0.00037099397848234925	0.0	0.0036528637881339003	0.0	0.0	0.0	0.0	0.0	0.0005136839702063297	0.0	0.0	0.0	0.0	0.020490282811563596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025684198510316484	0.006363973630889529	0.01338432122370937	0.00019976598841357266	0.0	0.0	0.0	0.0	0.0016552039039981735	0.002682571844410833	0.0	0.0	0.0	0.0	0.0	0.014126309180674068	0.010958591364401702	0.022487942695699325	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__stercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035330041950857566	0.026312034473902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03718501184326931	0.0	0.0	0.0	0.025826888502040467	0.0	0.0	0.0018264318940669501	0.0	0.0	0.0	0.0	0.0	0.0
